method,query,product_id,score,rank,relevance_score
TF-IDF,bath drops for toddlers non toxic,B01MDNMIVV,0.256601,1,0
TF-IDF,bath drops for toddlers non toxic,B07KG7S961,0.224152,2,0
TF-IDF,bath drops for toddlers non toxic,B087232HXJ,0.224053,3,0
TF-IDF,bath drops for toddlers non toxic,B077V2VLZM,0.223875,4,0
TF-IDF,bath drops for toddlers non toxic,B000I4PBY8,0.207348,5,0
TF-IDF,bath drops for toddlers non toxic,B00V2NPLVC,0.199058,6,0
TF-IDF,bath drops for toddlers non toxic,B07ZMM3ZZ9,0.197817,7,0
TF-IDF,bath drops for toddlers non toxic,B01LYFI1ST,0.190601,8,0
TF-IDF,bath drops for toddlers non toxic,B00712O2D6,0.187724,9,0
TF-IDF,bath drops for toddlers non toxic,B07TRFBHH1,0.185933,10,0
TF-IDF,bath scrungies,B087232HXJ,0.568591,1,0
TF-IDF,bath scrungies,B01LYFI1ST,0.479185,2,0
TF-IDF,bath scrungies,B07ML61ZK7,0.45529,3,0
TF-IDF,bath scrungies,B07TRFBHH1,0.451063,4,0
TF-IDF,bath scrungies,B081XRNJHD,0.415399,5,0
TF-IDF,bath scrungies,B01MFGN8S5,0.409033,6,0
TF-IDF,bath scrungies,B01I57ZCQ6,0.406666,7,0
TF-IDF,bath scrungies,B07ZMM3ZZ9,0.402545,8,0
TF-IDF,bath scrungies,B081JHJ1R6,0.402069,9,0
TF-IDF,bath scrungies,B07FPVB2WF,0.401938,10,0
TF-IDF,bath towels,B07RZWM7BX,0.585837,1,3
TF-IDF,bath towels,B087232HXJ,0.584763,2,0
TF-IDF,bath towels,B01LPZZ120,0.542888,3,0
TF-IDF,bath towels,B07BMRW4HZ,0.444212,4,0
TF-IDF,bath towels,B00GQP0Z9E,0.429343,5,0
TF-IDF,bath towels,B08BYV33SB,0.397565,6,0
TF-IDF,bath towels,B07TRK64Q7,0.316061,7,0
TF-IDF,bath towels,B089RJNM6K,0.289721,8,0
TF-IDF,bath towels,B00XK69NRW,0.287136,9,0
TF-IDF,bath towels,B07TCQN2BZ,0.282762,10,0
TF-IDF,bathing suits for mom and dad,B08XNG9931,0.274807,1,0
TF-IDF,bathing suits for mom and dad,B07MCD7H64,0.270023,2,0
TF-IDF,bathing suits for mom and dad,B07V1F6PKT,0.243819,3,0
TF-IDF,bathing suits for mom and dad,B008LRKQFS,0.242125,4,0
TF-IDF,bathing suits for mom and dad,B085G54BFW,0.230867,5,0
TF-IDF,bathing suits for mom and dad,B07Q6NP73Q,0.229917,6,2
TF-IDF,bathing suits for mom and dad,B088ZPN4H4,0.22026,7,0
TF-IDF,bathing suits for mom and dad,B089D8GK78,0.21504,8,0
TF-IDF,bathing suits for mom and dad,B076LY5VZC,0.206204,9,0
TF-IDF,bathing suits for mom and dad,B079624FFS,0.205702,10,0
TF-IDF,bathroom hand towel holder,B07PDBZVYM,0.469132,1,0
TF-IDF,bathroom hand towel holder,B078MQFFWL,0.454679,2,0
TF-IDF,bathroom hand towel holder,B07NSM5WDH,0.315229,3,0
TF-IDF,bathroom hand towel holder,B07KGN1SXF,0.315037,4,0
TF-IDF,bathroom hand towel holder,B07MCNBK8C,0.297362,5,0
TF-IDF,bathroom hand towel holder,B07R892XXF,0.29228,6,0
TF-IDF,bathroom hand towel holder,B06XH5STMH,0.290796,7,0
TF-IDF,bathroom hand towel holder,B07NVDHRH6,0.285505,8,0
TF-IDF,bathroom hand towel holder,B093BB5YHS,0.274163,9,0
TF-IDF,bathroom hand towel holder,B07X23VFW3,0.260183,10,0
TF-IDF,bathroom organizer countertop men,B085MJQ45L,0.327044,1,0
TF-IDF,bathroom organizer countertop men,B00MNSNXEC,0.294436,2,0
TF-IDF,bathroom organizer countertop men,B00ZGS4O4O,0.275688,3,0
TF-IDF,bathroom organizer countertop men,B089493FZW,0.231352,4,0
TF-IDF,bathroom organizer countertop men,B07GFSZMS2,0.229812,5,0
TF-IDF,bathroom organizer countertop men,B08TS4RHKG,0.220769,6,0
TF-IDF,bathroom organizer countertop men,B0861LFF4G,0.216807,7,0
TF-IDF,bathroom organizer countertop men,B07D5LLL4N,0.209347,8,0
TF-IDF,bathroom organizer countertop men,1412799538,0.208781,9,0
TF-IDF,bathroom organizer countertop men,B06XD62M89,0.208563,10,0
TF-IDF,bathroom storage long,B08LNTNWV1,0.342347,1,0
TF-IDF,bathroom storage long,B0861LFF4G,0.334171,2,0
TF-IDF,bathroom storage long,B06XD62M89,0.331728,3,0
TF-IDF,bathroom storage long,B08KFNBGYC,0.307616,4,0
TF-IDF,bathroom storage long,B07FF2Z5FJ,0.306612,5,0
TF-IDF,bathroom storage long,B07QL7GGNF,0.296487,6,0
TF-IDF,bathroom storage long,B07WGVCDT5,0.294333,7,0
TF-IDF,bathroom storage long,B07TYYXKW5,0.291058,8,0
TF-IDF,bathroom storage long,B06XH5STMH,0.282034,9,0
TF-IDF,bathroom storage long,B0772NLNH9,0.273131,10,0
TF-IDF,bathtub caddy with wine and book holder,B07BR7ZLZZ,0.331583,1,0
TF-IDF,bathtub caddy with wine and book holder,B016XZCUYE,0.308449,2,3
TF-IDF,bathtub caddy with wine and book holder,B094FZQV4T,0.29333,3,0
TF-IDF,bathtub caddy with wine and book holder,B0784ZC64S,0.291394,4,0
TF-IDF,bathtub caddy with wine and book holder,B08FCF98L9,0.270984,5,0
TF-IDF,bathtub caddy with wine and book holder,B07YKSZDHC,0.260725,6,0
TF-IDF,bathtub caddy with wine and book holder,B07Q213ZP2,0.258856,7,0
TF-IDF,bathtub caddy with wine and book holder,B08KRRPZFB,0.255663,8,0
TF-IDF,bathtub caddy with wine and book holder,B08M9LJKV4,0.255594,9,0
TF-IDF,bathtub caddy with wine and book holder,B08V1ZRGYM,0.251031,10,0
TF-IDF,batman grant morrison,B072PV563P,0.706148,1,0
TF-IDF,batman grant morrison,B0091OQ4VU,0.635419,2,0
TF-IDF,batman grant morrison,B00CU26O5G,0.627079,3,0
TF-IDF,batman grant morrison,B07ZZNHXTV,0.585025,4,0
TF-IDF,batman grant morrison,B008VFN184,0.556205,5,0
TF-IDF,batman grant morrison,B07HP9HVV6,0.513883,6,0
TF-IDF,batman grant morrison,1401285899,0.487347,7,0
TF-IDF,batman grant morrison,B07HYSVTLM,0.479068,8,0
TF-IDF,batman grant morrison,B07J33MNCV,0.474158,9,0
TF-IDF,batman grant morrison,B01I48X1A0,0.434096,10,0
TF-IDF,battery holder,B06WVKFF56,0.409826,1,0
TF-IDF,battery holder,B083P7H844,0.40611,2,0
TF-IDF,battery holder,B08M8YWC6N,0.388454,3,0
TF-IDF,battery holder,B0824DFXF5,0.380537,4,0
TF-IDF,battery holder,B00699WCUM,0.354126,5,0
TF-IDF,battery holder,B07FKP5MLH,0.325481,6,0
TF-IDF,battery holder,B07V3L7F91,0.318081,7,0
TF-IDF,battery holder,B07KJLBN2H,0.317613,8,0
TF-IDF,battery holder,B077MVY84S,0.309255,9,0
TF-IDF,battery holder,B07MW7ZQVN,0.304191,10,0
TF-IDF,bb gun,B000HKKY7M,0.472236,1,0
TF-IDF,bb gun,B00EWK00FY,0.408432,2,0
TF-IDF,bb gun,B001BS3YQM,0.36925,3,0
TF-IDF,bb gun,B01LY0XY0A,0.336526,4,0
TF-IDF,bb gun,B07R9KCJ5Y,0.316493,5,0
TF-IDF,bb gun,B07PWVGCNL,0.307491,6,0
TF-IDF,bb gun,B07QM9J4GF,0.291817,7,0
TF-IDF,bb gun,B005T57AOA,0.290337,8,0
TF-IDF,bb gun,B07GC5N3QC,0.27423,9,0
TF-IDF,bb gun,B00BSR2QPG,0.272412,10,0
TF-IDF,bbq aprons for men funny with pockets,B08T1XMKFD,0.436113,1,3
TF-IDF,bbq aprons for men funny with pockets,B09DSH7442,0.372626,2,3
TF-IDF,bbq aprons for men funny with pockets,B0829P2V81,0.303342,3,0
TF-IDF,bbq aprons for men funny with pockets,B07W46L7HH,0.272285,4,0
TF-IDF,bbq aprons for men funny with pockets,B094DWSQRK,0.253834,5,0
TF-IDF,bbq aprons for men funny with pockets,B002U5QCGY,0.225955,6,0
TF-IDF,bbq aprons for men funny with pockets,B00NE5IF3W,0.197484,7,0
TF-IDF,bbq aprons for men funny with pockets,B07S4MBZTL,0.18041,8,0
TF-IDF,bbq aprons for men funny with pockets,B00LCXBDWS,0.173399,9,0
TF-IDF,bbq aprons for men funny with pockets,B08QPFWM4B,0.167388,10,0
TF-IDF,bbt thermometer for ovulation,B07VQCC6RP,0.72316,1,0
TF-IDF,bbt thermometer for ovulation,B00S93EQUK,0.546245,2,0
TF-IDF,bbt thermometer for ovulation,B08B7V2RG3,0.52893,3,0
TF-IDF,bbt thermometer for ovulation,B07ZRL44D1,0.472352,4,0
TF-IDF,bbt thermometer for ovulation,B085QF711K,0.459919,5,0
TF-IDF,bbt thermometer for ovulation,B08F9FST57,0.451638,6,0
TF-IDF,bbt thermometer for ovulation,B086VHHWQN,0.435829,7,0
TF-IDF,bbt thermometer for ovulation,B075H26JR4,0.407907,8,0
TF-IDF,bbt thermometer for ovulation,B01H1R0K68,0.379117,9,0
TF-IDF,bbt thermometer for ovulation,B003N3UO8O,0.364375,10,0
TF-IDF,be curious not judgmental,B0923WLL37,0.390207,1,3
TF-IDF,be curious not judgmental,B07KLHM6M6,0.264948,2,0
TF-IDF,be curious not judgmental,B07CQBFFDB,0.154786,3,0
TF-IDF,be curious not judgmental,B07B2MCZYY,0.153341,4,0
TF-IDF,be curious not judgmental,B08B52R5TG,0.134625,5,0
TF-IDF,be curious not judgmental,B07Z2DD16L,0.132278,6,0
TF-IDF,be curious not judgmental,B00Y47BN88,0.12776,7,0
TF-IDF,be curious not judgmental,B01ARHG8BA,0.089813,8,0
TF-IDF,be curious not judgmental,B00DT2WL26,0.087089,9,0
TF-IDF,be curious not judgmental,B07FFKHHSF,0.084784,10,0
TF-IDF,beach cooler with wheeel 30 quart,B004GN8KGI,0.354538,1,0
TF-IDF,beach cooler with wheeel 30 quart,B009JPBRYU,0.32429,2,0
TF-IDF,beach cooler with wheeel 30 quart,B00GZQ80BE,0.289095,3,2
TF-IDF,beach cooler with wheeel 30 quart,B00AU6G4QS,0.252246,4,0
TF-IDF,beach cooler with wheeel 30 quart,B0001V2HF4,0.238777,5,0
TF-IDF,beach cooler with wheeel 30 quart,B019N9WQAK,0.235988,6,0
TF-IDF,beach cooler with wheeel 30 quart,B07D5JGXMP,0.231582,7,0
TF-IDF,beach cooler with wheeel 30 quart,B074T273SG,0.229624,8,0
TF-IDF,beach cooler with wheeel 30 quart,B00M5F8WHG,0.226089,9,0
TF-IDF,beach cooler with wheeel 30 quart,B07QY4WZND,0.216289,10,0
TF-IDF,beach hats for women floppy foldable,B079NPKMVJ,0.251618,1,0
TF-IDF,beach hats for women floppy foldable,B07QDWKYW8,0.239893,2,0
TF-IDF,beach hats for women floppy foldable,B01KLBQHY0,0.234476,3,0
TF-IDF,beach hats for women floppy foldable,B00RXEWOAA,0.234422,4,0
TF-IDF,beach hats for women floppy foldable,B09DC31C1V,0.229621,5,0
TF-IDF,beach hats for women floppy foldable,B09F9SDFX3,0.213948,6,0
TF-IDF,beach hats for women floppy foldable,B07QDS3BBS,0.213225,7,0
TF-IDF,beach hats for women floppy foldable,B0967R8JMV,0.204,8,0
TF-IDF,beach hats for women floppy foldable,B097NKD3N3,0.202578,9,0
TF-IDF,beach hats for women floppy foldable,B01MR65M3V,0.195227,10,0
TF-IDF,beach umbrella for table,B072LV5PMF,0.445967,1,1
TF-IDF,beach umbrella for table,B08NT4MC75,0.382572,2,0
TF-IDF,beach umbrella for table,B08T6MW859,0.375893,3,0
TF-IDF,beach umbrella for table,B07VRCZ1MC,0.361424,4,0
TF-IDF,beach umbrella for table,B07VHPMJ23,0.358996,5,0
TF-IDF,beach umbrella for table,B07NS1BJ2B,0.357318,6,0
TF-IDF,beach umbrella for table,B07G957K4P,0.346136,7,0
TF-IDF,beach umbrella for table,B08PBJ865Z,0.314957,8,0
TF-IDF,beach umbrella for table,B08RD3KZ71,0.314803,9,0
TF-IDF,beach umbrella for table,B00IO7L7WG,0.301869,10,0
TF-IDF,beaded placemats,B077PMP9RW,0.31078,1,0
TF-IDF,beaded placemats,B07TX18N1H,0.305516,2,2
TF-IDF,beaded placemats,B07C1NDW5B,0.302184,3,0
TF-IDF,beaded placemats,1593593147,0.277761,4,0
TF-IDF,beaded placemats,B01GPRUS0I,0.211607,5,0
TF-IDF,beaded placemats,B07DPX5G49,0.198403,6,0
TF-IDF,beaded placemats,B01N01AOXB,0.182677,7,0
TF-IDF,beaded placemats,1570766061,0.179717,8,0
TF-IDF,beaded placemats,B07SN66B5D,0.165173,9,0
TF-IDF,beaded placemats,B01MYFV8MF,0.158025,10,0
TF-IDF,beamtech h11 led headlight bulb,B08LKGPQQ6,0.417845,1,0
TF-IDF,beamtech h11 led headlight bulb,B07GT8SS39,0.365471,2,0
TF-IDF,beamtech h11 led headlight bulb,B07V1ZZZ3N,0.348113,3,0
TF-IDF,beamtech h11 led headlight bulb,B0833W5PZB,0.342753,4,0
TF-IDF,beamtech h11 led headlight bulb,B07QNNH28X,0.340785,5,0
TF-IDF,beamtech h11 led headlight bulb,B08ML2BW4J,0.307356,6,0
TF-IDF,beamtech h11 led headlight bulb,B09FFH9H49,0.306582,7,0
TF-IDF,beamtech h11 led headlight bulb,B076HDGCGZ,0.279335,8,0
TF-IDF,beamtech h11 led headlight bulb,B08LK8YK9W,0.273873,9,0
TF-IDF,beamtech h11 led headlight bulb,B00Y9VVBZ4,0.25968,10,0
TF-IDF,beanie,B01LTDTANO,0.564963,1,0
TF-IDF,beanie,B08838HYXT,0.485646,2,0
TF-IDF,beanie,B07PPJT6HV,0.459158,3,0
TF-IDF,beanie,B075TK4LN9,0.410438,4,0
TF-IDF,beanie,B01K2PGTIE,0.381924,5,0
TF-IDF,beanie,B075SXS23T,0.343391,6,0
TF-IDF,beanie,B07T6ST5SY,0.341517,7,0
TF-IDF,beanie,B07G3D7L76,0.33881,8,0
TF-IDF,beanie,B0012KZJ2Q,0.308761,9,0
TF-IDF,beanie,B07KCJNXZ3,0.300487,10,0
TF-IDF,beanie biohazard,B01LTDTANO,0.564963,1,0
TF-IDF,beanie biohazard,B08838HYXT,0.485646,2,0
TF-IDF,beanie biohazard,B07PPJT6HV,0.459158,3,0
TF-IDF,beanie biohazard,B075TK4LN9,0.410438,4,0
TF-IDF,beanie biohazard,B01K2PGTIE,0.381924,5,0
TF-IDF,beanie biohazard,B075SXS23T,0.343391,6,0
TF-IDF,beanie biohazard,B07T6ST5SY,0.341517,7,0
TF-IDF,beanie biohazard,B07G3D7L76,0.33881,8,0
TF-IDF,beanie biohazard,B0012KZJ2Q,0.308761,9,0
TF-IDF,beanie biohazard,B07KCJNXZ3,0.300487,10,0
TF-IDF,bear head wall decor,B07BQNW6RJ,0.486376,1,0
TF-IDF,bear head wall decor,B08KFNBGYC,0.411843,2,0
TF-IDF,bear head wall decor,B003SHZO4O,0.38984,3,0
TF-IDF,bear head wall decor,B0861LFF4G,0.375084,4,0
TF-IDF,bear head wall decor,B096M2R3MW,0.362282,5,0
TF-IDF,bear head wall decor,B08X6KQD9X,0.342547,6,0
TF-IDF,bear head wall decor,B08MXMYD8F,0.330735,7,0
TF-IDF,bear head wall decor,B07PZR8RY5,0.330574,8,0
TF-IDF,bear head wall decor,B07CWLK4N2,0.324798,9,0
TF-IDF,bear head wall decor,B076J8W138,0.304963,10,0
TF-IDF,beauti sleep elixir,0997580801,0.482717,1,0
TF-IDF,beauti sleep elixir,B08GF1FMF1,0.445547,2,0
TF-IDF,beauti sleep elixir,B00M9BC1M8,0.435057,3,0
TF-IDF,beauti sleep elixir,B01N5QMU44,0.401898,4,0
TF-IDF,beauti sleep elixir,B01N1365AS,0.399166,5,0
TF-IDF,beauti sleep elixir,B08LDT31M5,0.397384,6,0
TF-IDF,beauti sleep elixir,B00D2JN87I,0.39167,7,0
TF-IDF,beauti sleep elixir,B08RL4BJ9C,0.38157,8,0
TF-IDF,beauti sleep elixir,B07J5JTDN2,0.379873,9,0
TF-IDF,beauti sleep elixir,B07G2T1W8C,0.373804,10,0
TF-IDF,beauty and the beast bell dress,B01KCECDGW,0.39175,1,0
TF-IDF,beauty and the beast bell dress,B000UXX4XW,0.379175,2,0
TF-IDF,beauty and the beast bell dress,B01KF12PWE,0.377717,3,0
TF-IDF,beauty and the beast bell dress,0723298750,0.327222,4,0
TF-IDF,beauty and the beast bell dress,B07JXP382G,0.2886,5,0
TF-IDF,beauty and the beast bell dress,B01G96U2K6,0.284513,6,0
TF-IDF,beauty and the beast bell dress,B0725GSH6B,0.278992,7,0
TF-IDF,beauty and the beast bell dress,B07TXRMVWH,0.265919,8,0
TF-IDF,beauty and the beast bell dress,B00FGLRY0M,0.25971,9,0
TF-IDF,beauty and the beast bell dress,B00I087ZMU,0.252393,10,0
TF-IDF,bed bassinet for baby co sleeper,B083BRDZFX,0.400884,1,0
TF-IDF,bed bassinet for baby co sleeper,B07RN429F4,0.389957,2,0
TF-IDF,bed bassinet for baby co sleeper,B087X96VZ3,0.351991,3,0
TF-IDF,bed bassinet for baby co sleeper,B084Y8NZR6,0.316884,4,0
TF-IDF,bed bassinet for baby co sleeper,B083MQWG1V,0.31604,5,0
TF-IDF,bed bassinet for baby co sleeper,B073RZTJTB,0.313482,6,0
TF-IDF,bed bassinet for baby co sleeper,B07QNFLCV1,0.302035,7,0
TF-IDF,bed bassinet for baby co sleeper,B07KY37W28,0.290725,8,0
TF-IDF,bed bassinet for baby co sleeper,B07Q24QDXV,0.264657,9,0
TF-IDF,bed bassinet for baby co sleeper,B07Q1C6TM9,0.256972,10,0
TF-IDF,bed frame,B077NNZMWY,0.590804,1,0
TF-IDF,bed frame,B07RPNHG51,0.517749,2,0
TF-IDF,bed frame,B08JCMB6K6,0.486101,3,0
TF-IDF,bed frame,B09CTJMBKJ,0.468357,4,0
TF-IDF,bed frame,B08XNXBS36,0.458943,5,0
TF-IDF,bed frame,B08GQZDSXR,0.426081,6,0
TF-IDF,bed frame,B00839K1IG,0.424185,7,0
TF-IDF,bed frame,B0827NR53H,0.410398,8,0
TF-IDF,bed frame,B086JLG336,0.404573,9,0
TF-IDF,bed frame,B08XX5M6L3,0.399516,10,0
TF-IDF,bed frames without headboard,B088PPX9M2,0.534142,1,0
TF-IDF,bed frames without headboard,B0721RG5VC,0.396498,2,0
TF-IDF,bed frames without headboard,B00LZM5IOK,0.345904,3,0
TF-IDF,bed frames without headboard,B06Y3BTJRL,0.327218,4,0
TF-IDF,bed frames without headboard,B08DKY5BYF,0.319327,5,0
TF-IDF,bed frames without headboard,B08YZ16CPX,0.312557,6,0
TF-IDF,bed frames without headboard,B08XNXBS36,0.309172,7,0
TF-IDF,bed frames without headboard,B08CZHGMMP,0.305831,8,0
TF-IDF,bed frames without headboard,B014T7WP20,0.30173,9,0
TF-IDF,bed frames without headboard,B071ZXWLD8,0.299537,10,0
TF-IDF,bed platform queen with drawers,B08DKY5BYF,0.314041,1,0
TF-IDF,bed platform queen with drawers,B09CHLWWTZ,0.284366,2,0
TF-IDF,bed platform queen with drawers,B07481NDKZ,0.28093,3,0
TF-IDF,bed platform queen with drawers,B08RC5GJQT,0.275489,4,0
TF-IDF,bed platform queen with drawers,B01G9B2P24,0.25924,5,0
TF-IDF,bed platform queen with drawers,B01N1L8QCS,0.258588,6,0
TF-IDF,bed platform queen with drawers,B07G46LKX3,0.254087,7,0
TF-IDF,bed platform queen with drawers,B002TSAE8O,0.250436,8,0
TF-IDF,bed platform queen with drawers,B077NNZMWY,0.243286,9,0
TF-IDF,bed platform queen with drawers,B08GX6V6TH,0.235452,10,0
TF-IDF,beer glass sets,B086V56Y7S,0.478826,1,0
TF-IDF,beer glass sets,B07D1CH52K,0.476047,2,3
TF-IDF,beer glass sets,B08DG1SQNS,0.395483,3,0
TF-IDF,beer glass sets,B01ECLNOZU,0.363915,4,0
TF-IDF,beer glass sets,B01BCP2CRU,0.350372,5,0
TF-IDF,beer glass sets,B07JXYCMG5,0.347187,6,0
TF-IDF,beer glass sets,B08ZKRVN2C,0.345202,7,0
TF-IDF,beer glass sets,B07TDBWKXD,0.342839,8,0
TF-IDF,beer glass sets,1934649503,0.341994,9,0
TF-IDF,beer glass sets,B01DX5BY4E,0.339281,10,0
TF-IDF,beer stein,B086V56Y7S,0.659787,1,0
TF-IDF,beer stein,B08DG1SQNS,0.544946,2,0
TF-IDF,beer stein,B01BCP2CRU,0.482787,3,0
TF-IDF,beer stein,B07JXYCMG5,0.478399,4,0
TF-IDF,beer stein,B07TDBWKXD,0.472407,5,2
TF-IDF,beer stein,1934649503,0.471243,6,0
TF-IDF,beer stein,B01ECLNOZU,0.463074,7,0
TF-IDF,beer stein,B01BO6JTNC,0.461604,8,0
TF-IDF,beer stein,B07D1CH52K,0.461328,9,0
TF-IDF,beer stein,B010TQ2F84,0.429945,10,0
TF-IDF,bella taylor luna cash system wallet,B001FWXI06,0.232108,1,0
TF-IDF,bella taylor luna cash system wallet,B006TETESK,0.227886,2,0
TF-IDF,bella taylor luna cash system wallet,B07RHHB37Q,0.225054,3,3
TF-IDF,bella taylor luna cash system wallet,0803613652,0.220681,4,0
TF-IDF,bella taylor luna cash system wallet,B003X1M894,0.21755,5,0
TF-IDF,bella taylor luna cash system wallet,B002IVANAQ,0.213176,6,0
TF-IDF,bella taylor luna cash system wallet,B0787VRTR3,0.207122,7,0
TF-IDF,bella taylor luna cash system wallet,B072K7W4L1,0.192872,8,0
TF-IDF,bella taylor luna cash system wallet,B00R4H61KA,0.189516,9,0
TF-IDF,bella taylor luna cash system wallet,B07QJXJ1M1,0.186423,10,0
TF-IDF,belly band for pregnancy,B07RY7NFXC,0.455222,1,3
TF-IDF,belly band for pregnancy,B07ZWLDF98,0.296546,2,0
TF-IDF,belly band for pregnancy,B01MQMQMMM,0.291749,3,0
TF-IDF,belly band for pregnancy,0593233646,0.280045,4,0
TF-IDF,belly band for pregnancy,B085W8YXZS,0.268883,5,0
TF-IDF,belly band for pregnancy,B07VCMLWRH,0.244334,6,0
TF-IDF,belly band for pregnancy,B07JQHJPR9,0.242979,7,0
TF-IDF,belly band for pregnancy,B01K21JHTQ,0.241906,8,0
TF-IDF,belly band for pregnancy,B07MTYH1HR,0.241467,9,0
TF-IDF,belly band for pregnancy,B08GY751W7,0.237975,10,0
TF-IDF,ben affleck batman funko pop,B07ZZNHXTV,0.599234,1,2
TF-IDF,ben affleck batman funko pop,B07TKNN99N,0.535129,2,0
TF-IDF,ben affleck batman funko pop,B07LD5VK9S,0.515448,3,0
TF-IDF,ben affleck batman funko pop,B07GT5DTQ9,0.471746,4,0
TF-IDF,ben affleck batman funko pop,B07XD4Y547,0.446741,5,0
TF-IDF,ben affleck batman funko pop,B07DF9CH4L,0.427585,6,0
TF-IDF,ben affleck batman funko pop,B07DFC39GZ,0.425628,7,0
TF-IDF,ben affleck batman funko pop,B07W3Q2C2Z,0.407276,8,0
TF-IDF,ben affleck batman funko pop,B07JRFQWM7,0.403147,9,0
TF-IDF,ben affleck batman funko pop,B01N6B15WW,0.399615,10,0
TF-IDF,benro s2 quick release plate,B00LVW0KDS,0.414159,1,0
TF-IDF,benro s2 quick release plate,B07SRD3SQP,0.301155,2,0
TF-IDF,benro s2 quick release plate,B078XH2D4B,0.294911,3,0
TF-IDF,benro s2 quick release plate,B086FRKXLX,0.291396,4,0
TF-IDF,benro s2 quick release plate,B07R452R8K,0.268186,5,0
TF-IDF,benro s2 quick release plate,B000E8FSTQ,0.260248,6,0
TF-IDF,benro s2 quick release plate,B07M5JW2M1,0.24349,7,0
TF-IDF,benro s2 quick release plate,B00144AWFY,0.219569,8,0
TF-IDF,benro s2 quick release plate,B002868Q46,0.219553,9,0
TF-IDF,benro s2 quick release plate,B07FFHTJC7,0.215483,10,0
TF-IDF,bento box for kids insulated,B09F9XPHW4,0.442798,1,0
TF-IDF,bento box for kids insulated,B0731HVGYJ,0.365179,2,0
TF-IDF,bento box for kids insulated,B07J4J6GTR,0.291451,3,0
TF-IDF,bento box for kids insulated,B07DTP4Z38,0.218784,4,0
TF-IDF,bento box for kids insulated,0998958085,0.208262,5,0
TF-IDF,bento box for kids insulated,B07PHNNGP6,0.197632,6,0
TF-IDF,bento box for kids insulated,0718086104,0.187083,7,0
TF-IDF,bento box for kids insulated,B07NTJHNB3,0.182009,8,0
TF-IDF,bento box for kids insulated,B075FX6S1Y,0.180338,9,0
TF-IDF,bento box for kids insulated,B07SSDGDF7,0.177661,10,0
TF-IDF,berkee,B00LQA5Y4K,0.0,1,0
TF-IDF,berkee,B07B41FL3L,0.0,2,0
TF-IDF,berkee,1771642483,0.0,3,0
TF-IDF,berkee,B00K6Q16GA,0.0,4,0
TF-IDF,berkee,B098DYQKZ7,0.0,5,0
TF-IDF,berkee,B07RW3WSVC,0.0,6,0
TF-IDF,berkee,B0823C5G5B,0.0,7,0
TF-IDF,berkee,B0797ZCKW3,0.0,8,0
TF-IDF,berkee,B07YLM1ZC9,0.0,9,0
TF-IDF,berkee,B000TZ5BZK,0.0,10,0
TF-IDF,berkey water filter,B07PWHV6SC,0.660903,1,0
TF-IDF,berkey water filter,B002R8ON3I,0.597299,2,0
TF-IDF,berkey water filter,B015N617CK,0.414912,3,0
TF-IDF,berkey water filter,B01GSHVV92,0.372343,4,0
TF-IDF,berkey water filter,B01LFLQTOI,0.366362,5,0
TF-IDF,berkey water filter,B00BWIWYDK,0.354944,6,1
TF-IDF,berkey water filter,B0032JTS5E,0.350602,7,0
TF-IDF,berkey water filter,B07Q4RYX78,0.344021,8,0
TF-IDF,berkey water filter,B08ZBZ7MY2,0.31121,9,0
TF-IDF,berkey water filter,B07C5WBJZZ,0.309458,10,0
TF-IDF,berkshire queen sheets,B0714Q66KV,0.559726,1,0
TF-IDF,berkshire queen sheets,B072F4SF9X,0.505523,2,0
TF-IDF,berkshire queen sheets,B07481NDKZ,0.503416,3,0
TF-IDF,berkshire queen sheets,B075F8TCF2,0.401273,4,0
TF-IDF,berkshire queen sheets,B07TQX2WXC,0.374745,5,0
TF-IDF,berkshire queen sheets,1454925922,0.372727,6,0
TF-IDF,berkshire queen sheets,0062423002,0.357963,7,0
TF-IDF,berkshire queen sheets,B01GCJ90TO,0.344172,8,0
TF-IDF,berkshire queen sheets,B06X9GC2H3,0.337261,9,0
TF-IDF,berkshire queen sheets,B07F6MGXQR,0.336865,10,2
TF-IDF,bersa 380 magazine,B0068KG1V8,0.535211,1,0
TF-IDF,bersa 380 magazine,B083FDJ9PK,0.472822,2,0
TF-IDF,bersa 380 magazine,B07RJZ9TMS,0.395759,3,0
TF-IDF,bersa 380 magazine,B0742NS8NQ,0.35969,4,0
TF-IDF,bersa 380 magazine,B01CVB9NQC,0.347576,5,3
TF-IDF,bersa 380 magazine,B087G2FHRC,0.346668,6,0
TF-IDF,bersa 380 magazine,B07YYJFZ14,0.335181,7,0
TF-IDF,bersa 380 magazine,B01FZUCSK4,0.301501,8,0
TF-IDF,bersa 380 magazine,B01FZUCR6Y,0.29217,9,0
TF-IDF,bersa 380 magazine,B07CW3TNLN,0.285988,10,0
TF-IDF,best friends girl,B0073J731K,0.401323,1,0
TF-IDF,best friends girl,0593178688,0.312588,2,0
TF-IDF,best friends girl,B0746ZVGGT,0.308984,3,0
TF-IDF,best friends girl,B0893LZDQ5,0.267464,4,0
TF-IDF,best friends girl,B07B3BDXX3,0.260756,5,0
TF-IDF,best friends girl,B07V4246MV,0.253465,6,0
TF-IDF,best friends girl,B00T70WF84,0.240148,7,0
TF-IDF,best friends girl,B079RJT5PR,0.231745,8,0
TF-IDF,best friends girl,1609582233,0.225478,9,0
